business_name,category_desc,street,city,post_code,latitude,longitude,reviews_count,review_score,hygiene_score,place_id,BusinessName,PostCode,RatingValue,compare_name,compare_post
Mountain View Restaurant,"Indian restaurant, Takeout Restaurant",4-6 High St,Chislehurst,BR7 5AN,51.4179256,0.0682276,207,4.3,,ChIJW_Q2_sKr2EcRCnWbI3L1lTU,Mountain View Restaurant,BR7 5AN,5,,
Moghul,Indian restaurant,99-101 Main Rd,Sidcup,DA14 6ND,51.4266115,0.1000558,306,4.2,,ChIJ_3rW5QOs2EcRFUU3KMa0S2M,,,,,
Double Luck Chinese Takeaway,"Chinese takeaway, Chinese restaurant, Delivery Restaurant",76 Grovelands Rd,Orpington,BR5 3EE,51.4112806,0.1045762,33,3.9,,ChIJy1L9Zw2s2EcRg6QjhyqsETo,,,,,
Morley's Brockley Rise,"Fried chicken takeaway, Fast food restaurant",123 Brockley Rise,London,SE23 1JP,51.4475206,-0.0419221,99,3.9,,ChIJTWAHETQCdkgRu-s1XFI-F7A,,,,,
Lucky Family,"Chinese takeaway, Cantonese restaurant, Chinese noodle restaurant, Chinese restaurant, Delivery Chinese restaurant, Fast food restaurant, Hong Kong style fast food restaurant, Delivery Restaurant, Takeout Restaurant, Restaurant",91 Catford Hill,London,SE6 4PW,51.4401247,-0.0305827,35,4.2,,ChIJeQBmD24DdkgRtVJmD0kR8Lc,Lucky Family,SE6 4PW,5,,
SPARSH,Indian restaurant,47 London Rd,London,SE23 3TY,51.4396812,-0.0561946,157,4.8,,ChIJbYuPKWoDdkgRwVxpAzpxr00,,,,,
Turkish Kitchen,Turkish restaurant,15 Catford Hill,London,SE6 4NU,51.4430655,-0.0269149,0,,,ChIJq6p75jwCdkgRlHWSahnw0cI,,,,,
TR Spice,"Soul food restaurant, Takeout Restaurant",364 Brockley Rd,London,SE4 2BY,51.45477,-0.037434,52,4,,ChIJA75k0a0DdkgRWOuwQ6kZ6Ek,TR Spice,SE4 2BY,3,,
Bose Fried Chicken,Fried chicken takeaway,121 Kirkdale,London,SE26 4QJ,51.4317498,-0.0601431,33,3.9,,ChIJrcG7bdgDdkgR0Ku2uDCNa1g,,,,,
Oh My Cod Fish Bar,"Fish & chips restaurant, British restaurant, English restaurant, Fast food restaurant, Fish and chips takeaway, Fish and seafood restaurant, Delivery Restaurant, Takeout Restaurant, Modern British restaurant, Restaurant",Catford Hill,London,SE6 4PX,51.4428484,-0.0276399,75,4.6,,ChIJvybjt2MDdkgRaEQpr8EWLYs,,,,,
Rise,"Cafe, Hamburger restaurant",108 Brockley Rise,London,SE23 1NH,51.4487333,-0.0396714,175,4.5,,ChIJe7AJtQ8DdkgRyN1CCm9XK1E,,,,,
German Doner Kebab,"Kebab shop, Family restaurant, Fast food restaurant, Halal restaurant, Restaurant",149 The Broadway,Southall,UB1 1LP,51.5118594,-0.3827679,348,3.8,,ChIJbxIBYk1zdkgRbtIkQEa9EUE,German Doner Kebab,UB1 1LP,3,,
NoorMahal Sweets Southall,Restaurant,135 The Broadway,Southall,UB1 1LW,51.5117226,-0.3820505,118,4,,ChIJ7cQ-LapydkgRbhKAkG7mXzo,,,,,
Nick's Pizza & Desserts,"New American restaurant, Restaurant","unit 8, The Willows District Centre, 18 Jollys Ln",Hayes,UB4 9NS,51.5250174,-0.3857228,27,5,,ChIJIeftYshtdkgRXs4iZPZOrWM,Nick's Pizza & Desserts,UB4 9NS,5,,
Oceano Restaurant,"Portuguese restaurant, Mediterranean restaurant","OCEANO RESTAURANT, 381 High Rd. Leyton",London,E10 5NA,51.5612046,-0.0101711,553,4.4,,ChIJteS2aoMddkgRdigKcJr_mYg,,,,,
Sahara Grill Leyton,"Restaurant, Mediterranean restaurant",427-437 High Rd. Leyton,London,E10 5EL,51.5629648,-0.010969,1821,4.2,,ChIJh0OhbEqn2EcRf6koUN7dMZI,,,,,
Figo Leyton,Italian restaurant,264-268 High Rd. Leyton,London,E10 5PW,51.5595659,-0.00805,543,4.3,,ChIJmcOGUoIddkgRVCWHIa9MyAA,,,,,
Heart & Soul,"Caribbean restaurant, Restaurant",512 Lea Bridge Rd,London,E10 7DT,51.5724748,-0.017929,68,4.6,,ChIJ41oIrJYddkgRGTFn-pRXsxI,Heart & Soul,E10 7DT,1,,
Italianslice,"Italian restaurant, Delivery service, Gluten-free restaurant, Italian grocery store, Delivery Restaurant, Vegan restaurant",346 Lea Bridge Rd,London,E10 7LD,51.569976,-0.0258428,162,4.8,,ChIJb5DUrusddkgRnYfKf0pdLm8,Italianslice,E10 7LD,1,,
Lion and Key Pub,Restaurant,475 High Rd. Leyton,London,E10 5EL,51.5642984,-0.011552,129,4.6,,ChIJbSShbwoodkgRL55OaZ6VdxQ,,,,,
Kulan Restaurant,East African restaurant,347 Lea Bridge Rd,London,E10 7LA,51.5708774,-0.024197,74,4.9,,ChIJL6Vr79QddkgRHPlNeUz2II4,Kulan Restaurant,E10 7LA,4,,
Crave Caribbean Restaurant,Caribbean restaurant,323A Lea Bridge Rd,London,E10 7LA,51.5705298,-0.02514,195,4.1,,ChIJBYKGob0ddkgREmOieqndLCg,,,,,
Tasty African Restaurant,"West African restaurant, African restaurant",272 Church Rd,London,E10 7JQ,51.570156,-0.024847,91,3.8,,ChIJcwbOH5gddkgRr-Ify0uxPFM,,,,,
Masala India,"Restaurant, Indian restaurant",466 High Rd. Leyton,London,E10 6QA,51.5651334,-0.0106478,325,4.7,,ChIJHcTA3_4ddkgRHAeFrxYULXY,Masala India,E10 6QA,0,,
Zizu's,"Grill, Fast food restaurant, Delivery Restaurant, Takeout Restaurant, Pizza delivery, Pizza restaurant, Pizza Takeout",118 High Rd. Leyton,London,E15 2BX,51.554252,-0.005106,196,4.1,,ChIJo2bYxX4ddkgRNChqqO5-TCY,Zizu's,E15 2BX,3,,
Saffron Kitchen Lea Bridge,Indian restaurant,300 Lea Bridge Rd,London,E10 7LD,51.5690083,-0.0283412,2776,4,,ChIJtYim-rwddkgRwxw23sq8bSU,,,,,
Five Lads,"Chicken restaurant, American restaurant, Fast food restaurant, Hamburger restaurant",308 High Rd. Leyton,London,E10 5PW,51.5605072,-0.0094964,1463,4.2,,ChIJtc1bz4QddkgRPj_CTLnrwTg,Five Lads,E10 5PW,3,,
Grill & Spice London,"Restaurant, Fast food restaurant, Indian restaurant",469 Lea Bridge Rd,London,E10 7EA,51.5721074,-0.0204317,56,4.1,,ChIJbchpiJYddkgRY2T-lNl2CRQ,,,,,
Anatolia,"Turkish restaurant, Kebab shop",277 High Rd. Leyton,London,E10 5QN,51.559225,-0.0080042,322,4.2,,ChIJ_wFJToIddkgRDv0vfSS4Wsk,,,,,
Wood & Flames,Restaurant,371 High Rd. Leyton,London,E10 5NA,51.5610162,-0.0101675,145,4.6,,ChIJAfy4MZwddkgR6OuLXSAVj7I,,,,,
FAT Bites,"Takeout Restaurant, American restaurant, Grill, Chicken shop, Diner, Fried chicken takeaway, Grill store, Halal restaurant, Kebab shop, Vegetarian restaurant",260 High Rd. Leyton,London,E10 5PW,51.559459,-0.0079461,278,4,,ChIJwWlnmDUddkgRjpJugL0uL8A,,,,,
Thai Wok,Thai restaurant,135A Tilbury Rd,London,E10 6RE,51.5703301,-0.0092646,37,3.5,,ChIJyTImsk0ddkgRvUUglQ_WlEY,,,,,
Mobeen Restaurant,"Pakistani restaurant, Indian restaurant",725 High Rd. Leyton,London,E10 5AB,51.5726085,-0.0086787,198,4.2,,ChIJpRBvgY4ddkgRqZDM2QnykKQ,,,,,
Bread & Oregano,"Greek restaurant, Breakfast restaurant, Cafe","3 Hainault Buildings, 1",Leyton,E10 6RT,51.5676158,-0.0085697,340,4.7,,ChIJm-QmW1YddkgRse3sFziAScA,,,,,
Uncle Abi's kitchen,"Caribbean restaurant, African restaurant, Jamaican restaurant, West African restaurant",258 Church Rd,London,E10 7JQ,51.5696144,-0.0242019,14,5,,ChIJ0xTHTaQfdkgRrDi6KZgPjzk,,,,,
Smoke & Pepper,"Fast food restaurant, American restaurant, Hamburger restaurant",434 High Rd. Leyton,London,E10 6QE,51.5639143,-0.0108109,350,4.2,,ChIJFbeEkXIddkgRObsgLgIPpTI,Smoke & Pepper,E10 6QE,3,,
Al Jaziira Restaurant Leyton,"East African restaurant, Cafe",450 High Rd. Leyton,London,E10 6QE,51.5642513,-0.010956,236,4.3,,ChIJXTdbxYQddkgRlIMb-byvLJ0,,,,,
Barwaqo Cafe,East African restaurant,356 High Rd. Leyton,London,E10 6QE,51.562073,-0.0102387,49,4.6,,ChIJSf9oz4QddkgRHbwYmQxUPmo,Barwaqo Cafe,E10 6QE,0,,
Bodrum Kitchen,"Turkish restaurant, Halal restaurant",303 Lea Bridge Rd,London,E10 7NE,51.5700995,-0.026236,212,4.4,,ChIJ38TvAL0ddkgR89GUjfPxmsI,,,,,
HAIDER GRILL,Restaurant,139 High Rd. Leyton,London,E15 2DE,51.5541806,-0.0054718,51,3.8,,ChIJ56TPrUEddkgRXtcI_2CGAQw,,,,,
Chicken & Grill,Bar & grill,642 High Rd. Leyton,London,E10 6RN,51.5694045,-0.008065,4,4,,ChIJD6MlDo8ddkgRq9E-ZT0Ql_0,,,,,
Taco & Buns,"Takeout Restaurant, Fast food restaurant, Hamburger restaurant, Taco restaurant",250 Lea Bridge Rd,London,E10 7LD,51.5683084,-0.0301022,50,4.8,,ChIJ13QxSUoddkgR7eHn6cnmUYc,Taco & Buns,E10 7LD,4,,
New Lagos Island Restaurant,"West African restaurant, Buffet restaurant",417 Lea Bridge Rd,London,E10 7EA,51.5714645,-0.0226061,248,3.8,,ChIJGY3aapYddkgRwQxQcrKKedo,,,,,
Kebabish Original,"Pakistani restaurant, Fast food restaurant",692 High Rd. Leyton,London,E10 6JP,51.5715063,-0.0082584,156,3.9,,ChIJrcNneoUddkgRpX7hph1061A,Kebabish Original,E10 6JP,5,,
BoxFusion Caribbean Restaurant,Restaurant,364 Lea Bridge Rd,London,E10 7LD,51.5702168,-0.0251671,2,5,,ChIJzzm1rk4ddkgRR6T3NSA7ykg,,,,,
Mo Sushi,Sushi restaurant,135 Tilbury Rd,London,E10 5BS,51.5710158,-0.0106876,14,4.1,,ChIJVahvU44ddkgRCy9mqm6TeaI,,,,,
Mauritian Delights,East African restaurant,595 High Rd. Leyton,London,E10 6PY,51.5685452,-0.0086514,177,4.4,,ChIJk6UBdI8ddkgRXs3RLmTAh1s,,,,,
Pizza On Demand,"Restaurant, Italian restaurant, Takeout Restaurant, Pizza delivery, Pizza restaurant",206 Francis Rd,London,E10 6PR,51.563814,-0.0059821,123,3.7,,ChIJWYLxIIQddkgR4EZSm9uChcQ,,,,,
Spice hut,Chicken restaurant,728 High Rd. Leyton,London,E10 6AA,51.5726407,-0.0081418,49,3.1,,ChIJQTonadAddkgRq7xbi_t0k-c,,,,,
Khan G Kababish London,"Pakistani restaurant, Breakfast restaurant, Fast food restaurant",341 Lea Bridge Rd,London,E10 7LA,51.570718,-0.0245342,190,4.1,,ChIJ-SA8j70ddkgRuJtn2PJT3zw,,,,,
Shish Mahal,"Indian restaurant, Asian restaurant, Fine dining restaurant, Indian takeaway, Takeout Restaurant, Modern Indian restaurant, Restaurant, South Asian restaurant",815 High Rd. Leyton,London,E10 7AA,51.5744105,-0.0113826,177,4,,ChIJcxX1i40ddkgRbSGjVfUjSp0,,,,,
Burger King,"Restaurant, Fast food restaurant","Unit F, LEYTON MILLS, Retail Park, Marshall Rd",London,E10 5QF,51.5554841,-0.0083049,654,3.4,,ChIJn9_bG18ddkgRz39CJNYO2sk,,,,,
Flame & Frappe Leyton,"Fast food restaurant, British restaurant, Chicken restaurant, Fish & chips restaurant, Fish and chips takeaway, Hamburger restaurant, Takeout Restaurant, Pizza delivery, Pizza restaurant, Pizza Takeout",38 Oliver Rd.,London,E10 5JY,51.5620166,-0.0156515,96,4.6,,ChIJifWNtVkddkgRi-Abzfd8HoU,,,,,
Manjaros Restaurant Leyton,"Restaurant, Takeout Restaurant",357 High Rd. Leyton,London,E10 5NA,51.560548,-0.0100615,135,3.8,,ChIJ94gNluQddkgRoy7IWgGdD0s,,,,,
Le Tran Tolworth,Vietnamese restaurant,100 Tolworth Broadway,Surbiton,KT6 7HT,51.380175,-0.2820781,87,4.3,,ChIJbUq-ZmQLdkgRqsB7-hvzMYI,,,,,
Band of Burgers Tolworth,"Restaurant, Takeout Restaurant",41b Tolworth Broadway,Surbiton,KT6 7DJ,51.380906,-0.2822287,164,4.7,,ChIJsRQLmeULdkgRGw9BI5A1DIQ,,,,,
Hanoi Pho,Vietnamese restaurant,100 Tolworth Broadway,Surbiton,KT6 7HT,51.3801332,-0.2820235,131,4.4,,ChIJieMPkmELdkgR37mtNnAOyHM,,,,,
Burger Plus,"Hamburger restaurant, American restaurant, Fast food restaurant, Italian restaurant, Delivery Restaurant, Takeout Restaurant, Pizza delivery",116 Tolworth Broadway,Surbiton,KT6 7HT,51.379829,-0.281765,204,3.7,,ChIJoWq0JCgKdkgR-XCSbBpv_jE,Burger Plus,KT6 7HT,3,,
Deeney's,"Restaurant, Cafe",360 High Rd. Leyton,London,E10 6QE,51.5621689,-0.0102929,564,4.6,,ChIJo077a4MddkgRaWEag6jZzog,Deeney's,E10 6QE,5,,
Brunch Cafe & Grill London,"Takeout Restaurant, Grill, Breakfast restaurant",698 High Rd. Leyton,London,E10 6JP,51.5716417,-0.0082778,101,4.3,,ChIJq1DwjI4ddkgRa7hZq2mO8E8,,,,,
ZAXX,Korean restaurant,161 Francis Rd,London,E10 6NT,51.5638839,-0.0055887,247,4.4,,ChIJW9hoCEIddkgR_e5_QsXzl9A,ZAXX,E10 6NT,3,,
Mora Restaurant,Italian restaurant,487 High Rd Leytonstone,London,E11 4PG,51.5590709,0.00706,360,4.7,,ChIJCcSs3Hin2EcR-_Y-uDzd5IE,Mora Restaurant,E11 4PG,1,,
La Bella Vita,"Italian restaurant, Mediterranean restaurant",853 High Rd Leytonstone,London,E11 1HH,51.5696648,0.0125948,405,4.3,,ChIJ6bTrmm-n2EcRVhnslQhxBGU,La Bella Vita,E11 1HH,4,,
Singburi,"Thai restaurant, Restaurant",593 High Rd Leytonstone,London,E11 4PA,51.5616461,0.0086784,461,4.5,,ChIJMVmTd3mn2EcRp_LpiaZaM_Q,Singburi,E11 4PA,3,,
The Olive,"Mediterranean restaurant, Turkish restaurant",25-27 Kirkdale Rd,London,E11 1HP,51.568622,0.009239,828,4.4,,ChIJl5wwEGWn2EcR6_yOx92YCNc,,,,,
Homies On Donkeys,"Mexican restaurant, Restaurant",686 High Rd Leytonstone,London,E11 3AA,51.5690136,0.0120631,534,4.7,,ChIJ9QvLXvcddkgR-0TniMFPniU,,,,,
Bocca Bocca,"Restaurant, Italian restaurant, Pizza delivery, Pizza Takeout",781 High Rd Leytonstone,London,E11 4QS,51.5670096,0.0102967,329,4.7,,ChIJWQ731Byn2EcRVraKoL_NY78,Bocca Bocca,E11 4QS,5,,
The Wanstead Kitchen,"Indian takeaway, Asian restaurant, Breakfast restaurant, Cafe, Coffee shop, Indian restaurant, Lunch restaurant, Takeout Restaurant, Vegan restaurant, Vegetarian restaurant",93 Pevensey Rd,London,E7 0AR,51.5548841,0.0192133,306,4.6,,ChIJZwu7XZ6n2EcRG6mwXmuZy-E,The Wanstead Kitchen,E7 0AR,4,,
CF GRILL & CHILL,Restaurant,595 High Rd Leytonstone,London,E11 4PA,51.5616971,0.0086157,103,4.4,,ChIJOQ73Kr2n2EcRsnF4VL8syFo,,,,,
VALZ RESTAURANT LTD,West African restaurant,885 High Rd Leytonstone,London,E11 1HR,51.5708168,0.0147619,177,4.3,,ChIJKSCVpLGn2EcRycrUNuUQmpM,,,,,
Leytonstone Spice,"Indian restaurant, Bangladeshi restaurant, Delivery Restaurant, Takeout Restaurant",639 High Rd Leytonstone,London,E11 4RD,51.562873,0.0092427,165,4.1,,ChIJlXpCL3qn2EcRfIDekTmkEjg,Leytonstone Spice,E11 4RD,1,,
Bamboo Hut London,Caribbean restaurant,479A High Rd Leytonstone,London,E11 4JU,51.5586134,0.0069081,70,4,,ChIJNfudwHin2EcRyiYurTMlgUw,,,,,
Exceline Restaurant and Catering,"Restaurant, Function room facility",529 High Rd Leytonstone,London,E11 4PB,51.5601863,0.0076659,207,4.4,,ChIJ3_fKG3mn2EcRx1Z6hh8FF30,,,,,
The Rabbit,Restaurant,660 High Rd Leytonstone,London,E11 3AA,51.5684859,0.0112801,73,4.8,,ChIJrw-J7Aan2EcRHZtqlyAnZbQ,,,,,
Fortune House,"Chinese takeaway, Chinese restaurant",454 High Rd. Leyton,London,E10 6QE,51.5646802,-0.0109852,95,4.1,,ChIJmS8RvIQddkgRpWzMHTTfpRs,Fortune House,E10 6QE,5,,
Sami's Bar & Grill,"Restaurant, Bar, Bar & grill, Cafe, Coffee shop, Dessert restaurant, Vegan restaurant, Vegetarian cafe and deli, Vegetarian restaurant",32 Church Ln,London,E11 1HG,51.5679318,0.0085051,72,4.8,,ChIJVRLHgeWn2EcRquLvnv0YVG0,,,,,
Woo Lot,"Chinese restaurant, Chinese takeaway, Fast food restaurant",592 Lea Bridge Rd,London,E10 7DN,51.5744444,-0.0138889,490,4,,ChIJId2dSJIddkgRO_-nRPU8Xeg,Woo Lot,E10 7DN,3,,
Kz Restaurant,"Turkish restaurant, Restaurant",602 Lea Bridge Rd,London,E10 7DN,51.5746108,-0.0136374,354,4.2,,ChIJZyLyRZIddkgRId4DhOxdLZU,,,,,
New Grace's Chinese Restaurant London,"Chinese restaurant, Asian restaurant, Takeout Restaurant",299 High Rd Leytonstone,London,E11 4HH,51.5541424,0.005008,44,2.9,,ChIJXfpJd4Gn2EcRNoTWe2GM_ao,,,,,
T,Steak house,579 High Rd Leytonstone,London,E11 4PB,51.5611881,0.0083553,498,4.9,,ChIJza5TL5-n2EcRdnx0F39IITY,,,,,
BBQ Express,"Barbecue restaurant, Grill, Fast food restaurant, Delivery Restaurant",826 High Rd. Leyton,London,E10 6AE,51.5748708,-0.0117808,226,3.6,,ChIJJR61j40ddkgR1b2_q4eNDrA,,,,,
Royal Cafe,"Cafe, Breakfast restaurant",292 High Rd. Leyton,London,E10 5PW,51.5600972,-0.0090247,192,4.3,,ChIJ7ZDVBoMddkgRrUPG5Im5_As,Royal Cafe,E10 5PW,0,,
KFC Leyton,"Fast food restaurant, Chicken restaurant, Chicken wings restaurant, Fried chicken takeaway, Takeout Restaurant",283 High Rd. Leyton,London,E10 5QN,51.5593238,-0.0081996,523,3.5,,ChIJVwGaUYIddkgRNrqPDbTMjoE,,,,,
Alma's,"Italian restaurant, Mediterranean restaurant",611B Lea Bridge Rd,London,E10 6AJ,51.5763424,-0.0117951,74,4.6,,ChIJD22FnZIddkgRBAcQz_cgiFg,,,,,
KFC Leyton,"Fast food restaurant, Chicken restaurant, Chicken wings restaurant, Fried chicken takeaway, Takeout Restaurant",590 Lea Bridge Rd,London,E10 7DN,51.5740655,-0.0143054,1803,3.6,,ChIJKwZ0NpIddkgRbcdRHLHAK40,,,,,
Northcote Arms E11,"Pub, Bar, Bar & grill",110 Grove Green Rd,London,E11 4EL,51.5602523,-0.001622,755,4.5,,ChIJuUTg8oAddkgR2J0Mj0MSgFc,,,,,
Evolution Bay,Caribbean restaurant,177 Capworth St,London,E10 5AR,51.570752,-0.0157561,3,3.7,,ChIJub3TymUddkgRhS1N_QIiBWg,,,,,
Steakout Stratford,"Steak house, Hamburger restaurant, Restaurant",150 The Grove,London,E15 1NS,51.5438933,0.0040947,2186,4.2,,ChIJW6xX4Yin2EcRMv67Grgxx_o,,,,,
Pizza Express,"Pizza restaurant, Italian restaurant, Pizza Takeout, Restaurant",Theatre Square,East,E15 1BX,51.5428409,0.0010763,646,4.1,,ChIJd-SCB5ZqdkgRPU5Fv5lYAQs,,,,,
Thai Pie Stratford,"Thai restaurant, Halal restaurant, Pie shop, Restaurant, Steak house",200 The Grove,London,E15 1NS,51.5454003,0.0042904,1207,4.6,,ChIJqcSGlYin2EcRXjCwo92TeFg,,,,,
Asado Steakhouse,"Steak house, Restaurant",166 High Road,London,E15 1UA,51.5525419,0.0057938,428,4.7,,ChIJN3JGQyGn2EcRhpZvseln3eY,,,,,
PITTA MARIA,Greek restaurant,185 Leytonstone Rd,London,E15 1LH,51.5505607,0.0052552,410,4.8,,ChIJUfXdap2n2EcRzShV-zTsN8k,,,,,
Tasty Vybz,Caribbean restaurant,26a Upton Ln,London,E7 9LN,51.5462913,0.0251825,74,4.5,,ChIJWVUlNnen2EcR4l5fM7CEa6c,,,,,
KFC Leyton Mills,"Fast food restaurant, Chicken restaurant, Chicken wings restaurant, Fried chicken takeaway, Takeout Restaurant","Unit 4a, LEYTON MILLS, High Rd. Leyton, Retails Park",London,E10 5NH,51.5561895,-0.0075037,774,3.6,,ChIJl95Te3gddkgRTwff2ylbpjc,,,,,
Grill,"Mediterranean restaurant, Grill, Fast food restaurant, Delivery Restaurant, Takeout Restaurant",87 Leytonstone Rd,London,E15 1JA,51.5475721,0.0057383,48,3.8,,ChIJ138R_IWn2EcRSxEb4GE_CVI,,,,,
Zu's,"Restaurant, Halal restaurant, Indian restaurant, Delivery Restaurant, Takeout Restaurant, Pakistani restaurant, Turkish restaurant",83 Green St,London,E7 8JF,51.5450996,0.0320449,752,4,,ChIJUbvMArun2EcRuL-SWLu8_6U,,,,,
Harvest Cafe Breakfast,"Cafe, Breakfast restaurant, Lunch restaurant",15A Argall Ave,London,E10 7QE,51.5700911,-0.0413589,75,4.6,,ChIJ5VoDK7IddkgRyE3c_NJjimA,,,,,
Turkuoise,"Turkish restaurant, Dessert restaurant, Takeout Restaurant, Restaurant",124 - 126 Green St,London,E7 8JQ,51.5434208,0.0322276,1403,4.2,,ChIJLzbbJVCn2EcRX805WdcSPaA,,,,,
Pizza Hut Delivery,"Pizza restaurant, Pizza delivery, Pizza Takeout, Restaurant",271 High Rd. Leyton,London,E10 5QN,51.5590674,-0.0078791,181,3,,ChIJVwGaUYIddkgR7jr1h05RcYw,Pizza Hut Delivery,E10 5QN,5,,
London Ribeye Steakhouse,"Steak house, Grill, Dessert restaurant, Restaurant",58 Plashet Rd,London,E13 0RQ,51.537231,0.0270718,465,4.5,,ChIJK6Wccr-n2EcRsb_lqlvUe1g,,,,,
The DOSA Company,Vegetarian restaurant,90 Tolworth Broadway,Surbiton,KT6 7HT,51.3804028,-0.2823348,302,4.6,,ChIJw1auPdMLdkgR6XRP-Fp1Flo,,,,,
The Sunshine Cafe,"Restaurant, Breakfast restaurant, Cafe",60 Tolworth Broadway,Surbiton,KT6 7HR,51.3810556,-0.2830518,444,4.6,,ChIJS3zUsykKdkgR0j690kowKPY,,,,,
Oregano Leaf Pizzeria & Pasta,"Pizza restaurant, Pizza delivery",41 Tolworth Broadway,Surbiton,KT6 7DJ,51.3809499,-0.2822562,59,3.8,,ChIJl6KbkYMLdkgRiZrLBu2TfA0,,,,,
Hillbilly Dogs Tolworth,American restaurant,132 Tolworth Broadway,Kt67ht,KT6 7HT,51.3793448,-0.2813856,2,5,,ChIJO0PgraULdkgRbCKQ3XiImHA,,,,,
New Woo,Chinese takeaway,28 Tolworth Rise S,Surbiton,KT5 9NN,51.380239,-0.27902,90,4.3,,ChIJI6X3pIcJdkgRD2PZmpcNNPA,New Woo,KT5 9NN,4,,
Planet Pizza,"Pizza delivery, Italian restaurant, Delivery Restaurant, Takeout Restaurant, Pasta shop, Pizza Takeout, Salad shop",35 Tolworth Broadway,Surbiton,KT6 7DJ,51.3810482,-0.2824262,268,4,,ChIJ4U8JyikKdkgRpowxdTUAwqA,,,,,
Domino's Pizza,"Takeout Restaurant, Delivery service, Pizza restaurant, Pizza Takeout",126 The Broadway,Surbiton,KT6 7HT,51.3794524,-0.2813877,145,3.5,,ChIJr_oAIigKdkgRveWYhqBV4_Q,Domino's Pizza,KT6 7HT,5,,
Marrakech Delight,Restaurant,13 Church Ln,London,E11 1HG,51.5682552,0.0097006,328,4.5,,ChIJUWeCOmWn2EcRitYK-ETnoMI,,,,,
Restaurant Acasa,"Romanian restaurant, Restaurant",270 High Rd Leytonstone,London,E11 3HS,51.5553977,0.0056556,288,4,,ChIJXbN7iYGn2EcR8FswNMittrQ,,,,,
Red Camel,"Afghan restaurant, Takeout Restaurant",552 High Rd Leytonstone,London,E11 3DH,51.56397,0.0100508,430,4.8,,ChIJVZvVQ3qn2EcRX6Ra9FaAmto,Red Camel,E11 3DH,4,,
Tex Bites,"Fast food restaurant, American restaurant, Fried chicken takeaway, Hamburger restaurant",710 High Rd Leytonstone,London,E11 3AJ,51.5696309,0.0132371,270,4.1,,ChIJA_zpRnqn2EcR9ZYvWKkCjiI,,,,,
YUME,Sushi restaurant,293 High Rd Leytonstone,London,E11 4HH,51.5540296,0.0049811,114,4.7,,ChIJTX6r5Sin2EcRuwAW-EKcMnA,,,,,
URBN lounge & grill,"Bar & grill, Restaurant",573 High Rd Leytonstone,London,E11 4PB,51.5610687,0.0082505,40,4.5,,ChIJTVibpGOn2EcRJxHUZndsAWk,,,,,
Peng Kitchen at Wanstead Golf club,Takeout Restaurant,"wanstead golf club, Overton Dr",London,E11 2LW,51.5713779,0.0333756,43,4.7,,ChIJJzW8kNGn2EcR1d5VT7rerww,,,,,
McDonald's,"Fast food restaurant, American restaurant, Breakfast restaurant, Chicken restaurant, Delivery service, Diner, Hamburger restaurant, Restaurant",865/873 High Road,London,E11 1HR,51.5701257,0.0133302,4541,3.9,,ChIJ48L-d-gZdkgRxjU0_LFBpOw,McDonald's,E11 1HR,4,,
Panda dim sum Cafe,Bistro,767 High Rd Leytonstone,London,E11 4QS,51.566575,0.0101177,581,4.6,,ChIJncHi3Xin2EcRyZ7Vv-WRklA,,,,,
Aquila,Restaurant,10 Church Ln,London,E11 1HG,51.5683349,0.0096645,210,4.4,,ChIJsbb3dp2n2EcRIV67ZpauMqo,Aquila,E11 1HG,4,,
Kebabish Original,"Pakistani restaurant, Grill, Asian restaurant, Chicken restaurant, Chicken wings restaurant, Fast food restaurant, Indian takeaway, Kebab shop, Rice restaurant",755 High Rd Leytonstone,London,E11 4QS,51.5662495,0.0100942,250,3.5,,ChIJf4NHwXqn2EcRo2JbRy2SKMY,,,,,
Leytonstone Tavern,"Restaurant, Diner, Hamburger restaurant, Pub",119 Harrow Rd,London,E11 3PX,51.5590905,0.0111318,633,4.5,,ChIJ_dbTJFCn2EcRBWzweQnGsBw,Leytonstone Tavern,E11 3PX,4,,
Baba's Village Restaurant,Pakistani restaurant,761-763 High Rd Leytonstone,London,E11 4QS,51.5665179,0.0101921,89,4.5,,ChIJ2QTon26n2EcRbz98v-UNYn8,,,,,
Bamboo,"Restaurant, Japanese restaurant, Sushi restaurant",625 High Rd. Leyton,London,E10 6RF,51.5695515,-0.0084299,170,4.7,,ChIJL3JZ1x0ddkgRZ2nKRhiHnYk,,,,,
KFC Leytonstone,"Fast food restaurant, Chicken restaurant, Chicken wings restaurant, Fried chicken takeaway, Takeout Restaurant",638 High Rd Leytonstone,London,E11 3DA,51.5676557,0.0110821,494,3.4,,ChIJ6yCjc3Cn2EcRRQ3TCN0e-Cc,,,,,
Tortilla Stratford,Mexican restaurant,"First Floor, The Gallery, Westfield stratford city, 213 The Balcony",London,E20 1ES,51.5433956,-0.0060489,1453,4.5,,ChIJuXXxVjLOcEgRt1bwaZ5rC5E,,,,,
Burger Joint Restaurant,Hamburger restaurant,118 Upton Ln,London,E7 9LW,51.5424444,0.0261099,176,3.8,,ChIJtVmUaIKn2EcRYD85mwUnOvg,,,,,
Aromas Tandoori Restaurant,"Nepalese restaurant, Indian takeaway, North Indian restaurant",172 Forest Ln,London,E7 9BB,51.5497888,0.024409,238,4.4,,ChIJb_qdZaKn2EcR7k6qjEjSmSo,,,,,
