"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categories/10","categoryName","city","countryCode","isAdvertisement","location/lat","location/lng","neighborhood","permanentlyClosed","placeId","postalCode","rank","reviewsCount","searchPageLoadedUrl","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url"
"3 Crescent Parade, Uxbridge Rd, Uxbridge UB10 0LG, United Kingdom","Sandwich shop","Cake shop","Coffee store","Takeout Restaurant","Bakery",,,,,,,"Sandwich shop","Uxbridge","GB","false","51.5333225","-0.4535751","3 Crescent Parade, Uxbridge Rd","false","ChIJmePQJeptdkgRyc74KsTP9jM","UB10 0LG","64","96","https://www.google.com/maps/search/sandwich+shop/@51.5425692,-0.4629858,15z/data=!4m2!2m1!6e2?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.542569173317304,-0.46298582592785203,15z?hl=en","sandwich shop",,"3 Crescent Parade, Uxbridge Rd","false","Wenzel's the Bakers","4.3","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJmePQJeptdkgRyc74KsTP9jM"
"Unit 8, Gate Level, Wellington Road Terminal 5, Heathrow Airport, Hounslow TW6 2GA, United Kingdom","Sandwich shop","Bakery","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Lunch restaurant","Salad shop","Swimming basin",,"Sandwich shop","Hounslow","GB","false","51.4722762","-0.4881214","Unit 8, Gate Level, Wellington Road Terminal 5, Heathrow Airport","false","ChIJd_i2AJ5xdkgRKSEHWgydeh8","TW6 2GA","65","179","https://www.google.com/maps/search/sandwich+shop/@51.5425692,-0.4629858,15z/data=!4m2!2m1!6e2?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.542569173317304,-0.46298582592785203,15z?hl=en","sandwich shop",,"Unit 8, Gate Level, Wellington Road Terminal 5, Heathrow Airport","false","Pret A Manger","3.6","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJd_i2AJ5xdkgRKSEHWgydeh8"
"Cayley Road, Terminal 2, Inner Ring E, Hounslow TW6 1EW, United Kingdom","Sandwich shop","Bakery","Breakfast restaurant","Coffee roasters","Coffee shop","Lunch restaurant","Salad shop",,,,,"Sandwich shop","Hounslow","GB","false","51.4695758","-0.4496072","Cayley Road, Terminal 2, Inner Ring E","false","ChIJXS5t7MpzdkgRzCbXYfED8zs","TW6 1EW","67","113","https://www.google.com/maps/search/sandwich+shop/@51.5425692,-0.4629858,15z/data=!4m2!2m1!6e2?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.542569173317304,-0.46298582592785203,15z?hl=en","sandwich shop",,"Cayley Road, Terminal 2, Inner Ring E","false","Pret A Manger","3.6","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJXS5t7MpzdkgRzCbXYfED8zs"
"High St, Uxbridge UB8 1GB, United Kingdom","Sandwich shop","Cafe","Coffee store","Coffee shop",,,,,,,,"Sandwich shop","Uxbridge","GB","false","51.545742","-0.478584","High St","false","ChIJXcfJB3pudkgR1lfkcra0TZQ","UB8 1GB","73","503","https://www.google.com/maps/search/sandwich+shop/@51.5425692,-0.4629858,15z/data=!4m2!2m1!6e2?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.542569173317304,-0.46298582592785203,15z?hl=en","sandwich shop",,"High St","false","Starbucks","4.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJXcfJB3pudkgR1lfkcra0TZQ"
"69 Station Rd, Hayes UB3 4BG, United Kingdom","Sandwich shop","Breakfast restaurant","Brunch restaurant","Caterer","Coffee shop","Pastry shop","Salad shop","Cafe","Sushi takeaway","Tea store",,"Sandwich shop","Hayes","GB","false","51.5050495","-0.4190472","69 Station Rd","false","ChIJ44xoVqBzdkgR7NebU2C0lMc","UB3 4BG","76","42","https://www.google.com/maps/search/sandwich+shop/@51.5425692,-0.4629858,15z/data=!4m2!2m1!6e2?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.542569173317304,-0.46298582592785203,15z?hl=en","sandwich shop",,"69 Station Rd","false","Café VAKNAT","4.9","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJ44xoVqBzdkgR7NebU2C0lMc"
"Unit Ru3059, Heathrow Airport, Terminal 3, Cromer Rd W, Hounslow TW6 1QG, United Kingdom","Sandwich shop","Bakery","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Landscape designer","Lunch restaurant","Salad shop",,"Sandwich shop","Hounslow","GB","false","51.4715443","-0.4580802","Unit Ru3059, Heathrow Airport, Terminal 3, Cromer Rd W","false","ChIJwUs5v8xzdkgRWfLAM4WNlus","TW6 1QG","77","422","https://www.google.com/maps/search/sandwich+shop/@51.5425692,-0.4629858,15z/data=!4m2!2m1!6e2?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.542569173317304,-0.46298582592785203,15z?hl=en","sandwich shop",,"Unit Ru3059, Heathrow Airport, Terminal 3, Cromer Rd W","false","Pret A Manger","3.8","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJwUs5v8xzdkgRWfLAM4WNlus"
"5 High St, Harefield, Uxbridge UB9 6BX, United Kingdom","Sandwich shop","Breakfast restaurant","Coffee shop","Diner","English restaurant","Hamburger restaurant","Lunch restaurant","Cafe",,,,"Sandwich shop","Uxbridge","GB","false","51.6038744","-0.4819882","5 High St","false","ChIJbYdxgFFpdkgR9X-hgqffP5A","UB9 6BX","82","344","https://www.google.com/maps/search/sandwich+shop/@51.5425692,-0.4629858,15z/data=!4m2!2m1!6e2?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.542569173317304,-0.46298582592785203,15z?hl=en","sandwich shop",,"5 High St","false","Harefield Village Café","4.5","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJbYdxgFFpdkgR9X-hgqffP5A"
"5 Swakeleys Rd, Ickenham, Uxbridge UB10 8DF, United Kingdom","Sandwich shop","Cake shop","Coffee store","Takeout Restaurant","Bakery",,,,,,,"Sandwich shop","Uxbridge","GB","false","51.5643517","-0.4444543","5 Swakeleys Rd","false","ChIJSdauQ0hsdkgRspzJ5kAYt-4","UB10 8DF","96","84","https://www.google.com/maps/search/sandwich+shop/@51.5425692,-0.4629858,15z/data=!4m2!2m1!6e2?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.542569173317304,-0.46298582592785203,15z?hl=en","sandwich shop",,"5 Swakeleys Rd","false","Wenzel's the Bakers","4.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJSdauQ0hsdkgRspzJ5kAYt-4"
"625 Sipson Rd, Sipson, West Drayton UB7 0JE, United Kingdom","Sandwich shop","Indian takeaway","Convenience store",,,,,,,,,"Sandwich shop","West Drayton","GB","false","51.4823285","-0.4489386","625 Sipson Rd","false","ChIJp3OCizdydkgR4vEE3oGqAKE","UB7 0JE","99","75","https://www.google.com/maps/search/sandwich+shop/@51.5425692,-0.4629858,15z/data=!4m2!2m1!6e2?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.542569173317304,-0.46298582592785203,15z?hl=en","sandwich shop",,"625 Sipson Rd","false","Sovereign Food & Wine","4.2","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJp3OCizdydkgR4vEE3oGqAKE"
"Wimbledon, The Broadway, London SW19 7NL, United Kingdom","Sandwich shop",,,,,,,,,,,"Sandwich shop","London","GB","false","51.4214125","-0.2054832","Wimbledon, The Broadway","false","ChIJF99BWmMJdkgRuONVGc3Kii4","SW19 7NL","2","6","https://www.google.com/maps/search/sandwich+shop/@51.4147328,-0.1904511,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.41473275735575,-0.190451079798505,15z?hl=en","sandwich shop",,"Wimbledon, The Broadway","false","Upper Crust","2.3","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJF99BWmMJdkgRuONVGc3Kii4"
"1, Chestnut Grove School, London SW12 8JA, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.4435089","-0.1531188","1, Chestnut Grove School","false","ChIJk7i9cMUFdkgRZrTZDp1276k","SW12 8JA","13","94","https://www.google.com/maps/search/sandwich+shop/@51.4147328,-0.1904511,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.41473275735575,-0.190451079798505,15z?hl=en","sandwich shop",,"1, Chestnut Grove School","false","Subway","3.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJk7i9cMUFdkgRZrTZDp1276k"
"186 Uxbridge Rd, London W12 7JP, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.5054393","-0.2255174","186 Uxbridge Rd","false","ChIJQ6PTOdAPdkgRaag70KJoa1I","W12 7JP","11","190","https://www.google.com/maps/search/sandwich+shop/@51.5212631,-0.2585848,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.52126310399038,-0.25858476633084176,15z?hl=en","sandwich shop",,"186 Uxbridge Rd","false","Subway","3.5","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJQ6PTOdAPdkgRaag70KJoa1I"
"W12 Shopping Centre Unit 20/21, London W12 8PH, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.5038802","-0.2192799","W12 Shopping Centre Unit 20/21","false","ChIJVbjquMQPdkgReMwhsj63XJw","W12 8PH","12","218","https://www.google.com/maps/search/sandwich+shop/@51.5212631,-0.2585848,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.52126310399038,-0.25858476633084176,15z?hl=en","sandwich shop",,"W12 Shopping Centre Unit 20/21","false","Subway","3.7","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJVbjquMQPdkgReMwhsj63XJw"
"Unit 86, 2 Garratt Ln, Southside Shopping Centre, London SW18 4TF, United Kingdom","Sandwich shop","Bakery","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Dentist","Lunch restaurant","Salad shop",,"Sandwich shop","London","GB","false","51.4565325","-0.1931406","Unit 86, 2 Garratt Ln, Southside Shopping Centre","false","ChIJyfBAUWEPdkgR42gKJBLWrhc","SW18 4TF","28","536","https://www.google.com/maps/search/sandwich+shop/@51.4147328,-0.1904511,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.41473275735575,-0.190451079798505,15z?hl=en","sandwich shop",,"Unit 86, 2 Garratt Ln, Southside Shopping Centre","false","Pret A Manger","3.8","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJyfBAUWEPdkgR42gKJBLWrhc"
"Faringdon Ave, Romford RM3 0AB, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","Romford","GB","false","51.5971791","0.2166659","Faringdon Ave","false","ChIJyd4kvmG72EcRg4nO3Pj87Ag","RM3 0AB","8","81","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,0.25241788266168386,15z?hl=en","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,0.25241788266168386,15z?hl=en","sandwich shop",,"Faringdon Ave","false","Subway","3.3","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJyd4kvmG72EcRg4nO3Pj87Ag"
"6 Station Ln, Hornchurch RM12 6NJ, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","Hornchurch","GB","false","51.561669","0.2205207","6 Station Ln","false","ChIJWZhCfBy72EcRz2ZZwkrU2WY","RM12 6NJ","9","81","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,0.25241788266168386,15z?hl=en","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,0.25241788266168386,15z?hl=en","sandwich shop",,"6 Station Ln","false","Subway","3.6","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJWZhCfBy72EcRz2ZZwkrU2WY"
"MARKET, ACKLAM VILLAGE PORTOBELLO FOOD, London W10 5TY, United Kingdom","Sandwich shop",,,,,,,,,,,"Sandwich shop","London","GB","false","51.5192353","-0.2069932","MARKET, ACKLAM VILLAGE PORTOBELLO FOOD","false","ChIJS4SsV1wZdkgRtrpU8mNzFK4","W10 5TY","31","9","https://www.google.com/maps/search/sandwich+shop/@51.5212631,-0.2585848,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.52126310399038,-0.25858476633084176,15z?hl=en","sandwich shop",,"MARKET, ACKLAM VILLAGE PORTOBELLO FOOD","false","The Bonobo","5","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJS4SsV1wZdkgRtrpU8mNzFK4"
"78A South St, London RM1 1RX, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.5762313","0.1822071","78A South St","false","ChIJcYwVhsmk2EcRSD23Yw-Shck","RM1 1RX","12","127","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,0.25241788266168386,15z?hl=en","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,0.25241788266168386,15z?hl=en","sandwich shop",,"78A South St","false","Subway","3.7","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJcYwVhsmk2EcRSD23Yw-Shck"
"Liberty Shopping Centre Unit 33, London RM1 3EE, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.57816","0.1833054","Liberty Shopping Centre Unit 33","false","ChIJT6XvqUSl2EcRJcN-wo1xi7Y","RM1 3EE","13","30","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,0.25241788266168386,15z?hl=en","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,0.25241788266168386,15z?hl=en","sandwich shop",,"Liberty Shopping Centre Unit 33","false","Subway","2.9","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJT6XvqUSl2EcRJcN-wo1xi7Y"
"Queen's Hospital, Romford RM7 0AG, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","Romford","GB","false","51.5681004","0.1802005","Queen's Hospital","false","ChIJ5bA1Ns6k2EcRirAh64qTcQM","RM7 0AG","14","250","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,0.25241788266168386,15z?hl=en","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,0.25241788266168386,15z?hl=en","sandwich shop",,"Queen's Hospital","false","Subway","3.8","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJ5bA1Ns6k2EcRirAh64qTcQM"
"140-148, London RM5 2BD, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.5981361","0.1556731","140-148","false","ChIJL_PDdTWl2EcRavHIJRAXdcY","RM5 2BD","17","49","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,0.25241788266168386,15z?hl=en","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,0.25241788266168386,15z?hl=en","sandwich shop",,"140-148","false","Subway","3.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJL_PDdTWl2EcRavHIJRAXdcY"
"693A High Road Ilford, Seven Kings, London IG3 8RH, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.5648829","0.1008433","693A High Road Ilford","false","ChIJdy6Z-S6k2EcRs8bf-V_ZHok","IG3 8RH","33","298","https://www.google.com/maps/search/sandwich+shop/@51.5851813,0.2524179,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.585181311971155,0.25241788266168386,15z?hl=en","sandwich shop",,"693A High Road Ilford","false","Subway","3.8","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJdy6Z-S6k2EcRs8bf-V_ZHok"
"Clockhouse Ln, London TW14 8RD, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.4483991","-0.4474909","Clockhouse Ln","false","ChIJ5dtyKOtzdkgRSxVP1EJaSck","TW14 8RD","12","39","https://www.google.com/maps/search/sandwich+shop/@51.478651,-0.4970527,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.47865096533653,-0.4970526691940204,15z?hl=en","sandwich shop",,"Clockhouse Ln","false","Subway","3.2","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJ5dtyKOtzdkgRSxVP1EJaSck"
"Heathrow Airport, International Departure Lounge, Swindon Road Terminal 4, Hounslow TW6 3XA, United Kingdom","Sandwich shop","Bakery","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Lunch restaurant","Salad shop","Snow removal service",,"Sandwich shop","Hounslow","GB","false","51.4597143","-0.4461093","Heathrow Airport, International Departure Lounge, Swindon Road Terminal 4","false","ChIJ6wpNkMdzdkgRPDzaHF8n_H8","TW6 3XA","27","959","https://www.google.com/maps/search/sandwich+shop/@51.478651,-0.4970527,15z/data=!4m2!2m1!6e2?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.47865096533653,-0.4970526691940204,15z?hl=en","sandwich shop",,"Heathrow Airport, International Departure Lounge, Swindon Road Terminal 4","false","Pret A Manger","4.3","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJ6wpNkMdzdkgRPDzaHF8n_H8"
"Terminal 5c Southern Perimeter Rd, Hounslow TW6 2GA, United Kingdom","Sandwich shop","Cafe","Coffee store","Coffee shop",,,,,,,,"Sandwich shop","Hounslow","GB","false","51.4715063","-0.4760986","Terminal 5c Southern Perimeter Rd","false","ChIJ50lTBHZxdkgRMZsAzw1jOj4","TW6 2GA","58","955","https://www.google.com/maps/search/sandwich+shop/@51.478651,-0.4970527,15z/data=!4m2!2m1!6e2?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.47865096533653,-0.4970526691940204,15z?hl=en","sandwich shop",,"Terminal 5c Southern Perimeter Rd","false","Starbucks","4.2","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJ50lTBHZxdkgRMZsAzw1jOj4"
"Departures, Heathrow Airport T5A, Hounslow TW6 2GA, United Kingdom","Sandwich shop","Cafe","Coffee store","Coffee shop",,,,,,,,"Sandwich shop","Hounslow","GB","false","51.471337","-0.4814449","Departures, Heathrow Airport T5A","false","ChIJUeFDsnhxdkgR_VeO_9bSoHc","TW6 2GA","64","1642","https://www.google.com/maps/search/sandwich+shop/@51.478651,-0.4970527,15z/data=!4m2!2m1!6e2?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.47865096533653,-0.4970526691940204,15z?hl=en","sandwich shop",,"Departures, Heathrow Airport T5A","false","Starbucks Coffee T5A","4.2","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJUeFDsnhxdkgR_VeO_9bSoHc"
"Western Perimeter Rd, Hounslow TW6 2GW, United Kingdom","Sandwich shop","Cafe","Coffee store","Coffee shop",,,,,,,,"Sandwich shop","Hounslow","GB","false","51.47175","-0.48121","Western Perimeter Rd","false","ChIJw__qBPpxdkgRGhYjTyycKh8","TW6 2GW","76","320","https://www.google.com/maps/search/sandwich+shop/@51.478651,-0.4970527,15z/data=!4m2!2m1!6e2?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.47865096533653,-0.4970526691940204,15z?hl=en","sandwich shop",,"Western Perimeter Rd","false","Starbucks","4.6","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJw__qBPpxdkgRGhYjTyycKh8"
"Hall B, Circus Rd W Power Station, Battersea, Turbine, London SW8 5BN, United Kingdom","Sandwich shop",,,,,,,,,,,"Sandwich shop","London","GB","false","51.4823811","-0.1444907","Hall B, Circus Rd W Power Station, Battersea, Turbine","false","ChIJF27IAiIFdkgRPlgjCn9tzC8","SW8 5BN","1","15","https://www.google.com/maps/search/sandwich+shop/@51.478651,-0.1563842,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.47865096533653,-0.15638423653233663,15z?hl=en","sandwich shop",,"Hall B, Circus Rd W Power Station, Battersea, Turbine","false","Pret A Manger","2.8","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJF27IAiIFdkgRPlgjCn9tzC8"
"367B Fulham Rd., London SW10 9TN, United Kingdom","Sandwich shop","Bakery","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Lunch restaurant","Mover","Salad shop",,"Sandwich shop","London","GB","false","51.485408","-0.1816043","367B Fulham Rd.","false","ChIJNcx9g2QFdkgR6jhTYfOyIKc","SW10 9TN","7","386","https://www.google.com/maps/search/sandwich+shop/@51.478651,-0.1563842,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.47865096533653,-0.15638423653233663,15z?hl=en","sandwich shop",,"367B Fulham Rd.","false","Pret A Manger","4.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJNcx9g2QFdkgR6jhTYfOyIKc"
"369C Fulham Rd., London SW10 9NG, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.4850789","-0.1821404","369C Fulham Rd.","false","ChIJA3lOYmMFdkgRt8LpIrV5EzU","SW10 9NG","9","173","https://www.google.com/maps/search/sandwich+shop/@51.478651,-0.1563842,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.47865096533653,-0.15638423653233663,15z?hl=en","sandwich shop",,"369C Fulham Rd.","false","Subway","3.5","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJA3lOYmMFdkgRt8LpIrV5EzU"
"266 Lavender Hill, London SW11 1LJ, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.4640372","-0.1671393","266 Lavender Hill","false","ChIJZf1CS5gFdkgRqI6XbXurI_8","SW11 1LJ","10","184","https://www.google.com/maps/search/sandwich+shop/@51.478651,-0.1563842,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.47865096533653,-0.15638423653233663,15z?hl=en","sandwich shop",,"266 Lavender Hill","false","Subway","3.5","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJZf1CS5gFdkgRqI6XbXurI_8"
"40 Vauxhall Bridge Rd, London SW1V 2RX, United Kingdom","Sandwich shop","Bakery","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Go-kart track","Lunch restaurant","Salad shop",,"Sandwich shop","London","GB","false","51.490324","-0.1326111","40 Vauxhall Bridge Rd","false","ChIJYWp08eYEdkgRhhSfC7Peaeg","SW1V 2RX","13","714","https://www.google.com/maps/search/sandwich+shop/@51.478651,-0.1563842,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.47865096533653,-0.15638423653233663,15z?hl=en","sandwich shop",,"40 Vauxhall Bridge Rd","false","Pret A Manger","3.9","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJYWp08eYEdkgRhhSfC7Peaeg"
"Fruit & Vegetable Market, Nine Elms, London SW8 5HB, United Kingdom","Sandwich shop","Takeout Restaurant","Cafe",,,,,,,,,"Sandwich shop","London","GB","false","51.4774416","-0.134845","Fruit & Vegetable Market","false","ChIJNflhov0EdkgROuz50LZ_AoU","SW8 5HB","27","3","https://www.google.com/maps/search/sandwich+shop/@51.478651,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.47865096533653,-0.15638423653233663,15z?hl=en","sandwich shop",,"Fruit & Vegetable Market","false","Nellies Cafe","3","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJNflhov0EdkgROuz50LZ_AoU"
"21 St George Wharf, London SW8 2FH, United Kingdom","Sandwich shop","Bakery","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Laser tag center","Lunch restaurant","Salad shop",,"Sandwich shop","London","GB","false","51.4861822","-0.1247668","21 St George Wharf","false","ChIJ7TQei-4EdkgRo1pVuLVP8Bs","SW8 2FH","34","781","https://www.google.com/maps/search/sandwich+shop/@51.478651,-0.1563842,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.47865096533653,-0.15638423653233663,15z?hl=en","sandwich shop",,"21 St George Wharf","false","Pret A Manger","4.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJ7TQei-4EdkgRo1pVuLVP8Bs"
"147, 149 Kensington High St, London W8 6SU, United Kingdom","Sandwich shop","Coffee shop",,,,,,,,,,"Sandwich shop","London","GB","false","51.5004895","-0.1923523","147, 149 Kensington High St","false","ChIJnY8viQwPdkgR6XjRzS16nrc","W8 6SU","4","99","https://www.google.com/maps/search/sandwich+shop/@51.499957,-0.1904511,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.49995703466345,-0.190451079798505,15z?hl=en","sandwich shop",,"147, 149 Kensington High St","false","Pret a Manger","3.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJnY8viQwPdkgR6XjRzS16nrc"
"31 Notting Hill Gate, London W11 3JQ, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.5091737","-0.1948533","31 Notting Hill Gate","false","ChIJUeb68PsPdkgRa7FZlK9rfmc","W11 3JQ","7","156","https://www.google.com/maps/search/sandwich+shop/@51.499957,-0.1904511,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.49995703466345,-0.190451079798505,15z?hl=en","sandwich shop",,"31 Notting Hill Gate","false","Subway","3.5","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJUeb68PsPdkgRa7FZlK9rfmc"
"65 Notting Hill Gate, London W11 3JS, United Kingdom","Sandwich shop","Bakery","Bank","Bar","Breakfast restaurant","Coffee roasters","Coffee shop","Coffee store","Lunch restaurant","Salad shop",,"Sandwich shop","London","GB","false","51.50899","-0.1967","65 Notting Hill Gate","false","ChIJW3HUgvsPdkgRHVK8WIOke1s","W11 3JS","8","677","https://www.google.com/maps/search/sandwich+shop/@51.499957,-0.1904511,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.49995703466345,-0.190451079798505,15z?hl=en","sandwich shop",,"65 Notting Hill Gate","false","Pret A Manger","3.9","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJW3HUgvsPdkgRHVK8WIOke1s"
